OpCode	PointIndex	Filename	Frame	Time	Period	PeriodTime	ImageCol	ImageRow	RectWidth	RectHeight	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
17-04_NSC-S_67	35	17-04_NSC-S_067_L.mp4	7612	4.2331	Analysis	0.8575	465.89	445.54	0	0	Sparidae	Porcostoma	dentata	34026	1	AD	Passing			
17-04_NSC-S_67	36	17-04_NSC-S_067_L.mp4	7612	4.2331	Analysis	0.8575	426.67	462.18	0	0	Sparidae	Porcostoma	dentata	34026	1	AD	Passing			
17-04_NSC-S_67	37	17-04_NSC-S_067_L.mp4	7612	4.2331	Analysis	0.8575	310.19	425.35	0	0	Sparidae	Porcostoma	dentata	34026	1	AD	Passing			
17-04_NSC-S_67	38	17-04_NSC-S_067_L.mp4	7612	4.2331	Analysis	0.8575	218.68	425.35	0	0	Sparidae	Porcostoma	dentata	34026	1	AD	Passing			
17-04_NSC-S_67	39	17-04_NSC-S_067_L.mp4	7612	4.2331	Analysis	0.8575	219.87	374.26	0	0	Sparidae	Porcostoma	dentata	34026	1	AD	Passing			
17-04_NSC-S_67	40	17-04_NSC-S_067_L.mp4	7612	4.2331	Analysis	0.8575	288.80	333.86	0	0	Sparidae	Porcostoma	dentata	34026	1	AD	Passing			
17-04_NSC-S_67	41	17-04_NSC-S_067_L.mp4	7612	4.2331	Analysis	0.8575	324.46	355.25	0	0	Sparidae	Porcostoma	dentata	34026	1	AD	Passing			
17-04_NSC-S_67	42	17-04_NSC-S_067_L.mp4	7612	4.2331	Analysis	0.8575	347.04	299.41	0	0	Sparidae	Porcostoma	dentata	34026	1	AD	Passing			
17-04_NSC-S_67	43	17-04_NSC-S_067_L.mp4	7612	4.2331	Analysis	0.8575	35.65	327.92	0	0	Sparidae	Porcostoma	dentata	34026	1	AD	Passing			
17-04_NSC-S_67	44	17-04_NSC-S_067_L.mp4	8762	4.8726	Analysis	1.4971	1239.59	350.50	0	0	Sparidae	Porcostoma	dentata	34026	1	AD	Passing			
17-04_NSC-S_67	45	17-04_NSC-S_067_L.mp4	8762	4.8726	Analysis	1.4971	1113.61	376.63	0	0	Sparidae	Porcostoma	dentata	34026	1	AD	Passing			
17-04_NSC-S_67	46	17-04_NSC-S_067_L.mp4	8762	4.8726	Analysis	1.4971	1013.78	380.20	0	0	Sparidae	Porcostoma	dentata	34026	1	AD	Passing			
17-04_NSC-S_67	47	17-04_NSC-S_067_L.mp4	8762	4.8726	Analysis	1.4971	1047.06	419.41	0	0	Sparidae	Porcostoma	dentata	34026	1	AD	Passing			
17-04_NSC-S_67	48	17-04_NSC-S_067_L.mp4	8762	4.8726	Analysis	1.4971	1036.36	449.11	0	0	Sparidae	Porcostoma	dentata	34026	1	AD	Passing			
17-04_NSC-S_67	49	17-04_NSC-S_067_L.mp4	8762	4.8726	Analysis	1.4971	994.76	456.24	0	0	Sparidae	Porcostoma	dentata	34026	1	AD	Passing			
17-04_NSC-S_67	50	17-04_NSC-S_067_L.mp4	8762	4.8726	Analysis	1.4971	993.57	499.01	0	0	Sparidae	Porcostoma	dentata	34026	1	AD	Passing			
17-04_NSC-S_67	51	17-04_NSC-S_067_L.mp4	8762	4.8726	Analysis	1.4971	929.40	480.00	0	0	Sparidae	Porcostoma	dentata	34026	1	AD	Passing			
17-04_NSC-S_67	52	17-04_NSC-S_067_L.mp4	8762	4.8726	Analysis	1.4971	816.49	375.45	0	0	Sparidae	Porcostoma	dentata	34026	1	AD	Passing			
17-04_NSC-S_67	53	17-04_NSC-S_067_L.mp4	8762	4.8726	Analysis	1.4971	854.52	367.13	0	0	Sparidae	Porcostoma	dentata	34026	1	AD	Passing			
17-04_NSC-S_67	54	17-04_NSC-S_067_L.mp4	8762	4.8726	Analysis	1.4971	961.49	255.45	0	0	Sparidae	Porcostoma	dentata	34026	1	AD	Passing			
17-04_NSC-S_67	55	17-04_NSC-S_067_L.mp4	8762	4.8726	Analysis	1.4971	735.67	450.30	0	0	Sparidae	Porcostoma	dentata	34026	1	AD	Passing			
17-04_NSC-S_67	56	17-04_NSC-S_067_L.mp4	8762	4.8726	Analysis	1.4971	652.48	403.96	0	0	Sparidae	Porcostoma	dentata	34026	1	AD	Passing			
17-04_NSC-S_67	57	17-04_NSC-S_067_L.mp4	8762	4.8726	Analysis	1.4971	582.36	389.70	0	0	Sparidae	Porcostoma	dentata	34026	1	AD	Passing			
17-04_NSC-S_67	58	17-04_NSC-S_067_L.mp4	8762	4.8726	Analysis	1.4971	584.74	363.56	0	0	Sparidae	Porcostoma	dentata	34026	1	AD	Passing			
17-04_NSC-S_67	59	17-04_NSC-S_067_L.mp4	8762	4.8726	Analysis	1.4971	632.27	495.45	0	0	Sparidae	Porcostoma	dentata	34026	1	AD	Passing			
17-04_NSC-S_67	60	17-04_NSC-S_067_L.mp4	8762	4.8726	Analysis	1.4971	562.15	481.19	0	0	Sparidae	Porcostoma	dentata	34026	1	AD	Passing			
17-04_NSC-S_67	61	17-04_NSC-S_067_L.mp4	8762	4.8726	Analysis	1.4971	398.14	376.63	0	0	Sparidae	Porcostoma	dentata	34026	1	AD	Passing			
17-04_NSC-S_67	62	17-04_NSC-S_067_L.mp4	8762	4.8726	Analysis	1.4971	155.69	349.31	0	0	Sparidae	Porcostoma	dentata	34026	1	AD	Passing			
17-04_NSC-S_67	63	17-04_NSC-S_067_L.mp4	8762	4.8726	Analysis	1.4971	339.91	408.71	0	0	Sparidae	Porcostoma	dentata	34026	1	AD	Passing			
17-04_NSC-S_67	64	17-04_NSC-S_067_L.mp4	9770	5.4332	Analysis	2.0576	474.21	219.80	0	0	Mullidae	Parupeneus	rubescens	86002	1	AD	Passing			
17-04_NSC-S_67	65	17-04_NSC-S_067_L.mp4	13745	7.6437	Analysis	4.2682	181.84	241.19	0	0	Oplegnathidae	Oplegnathus	robinsoni	25002	1	J	Passing			
17-04_NSC-S_67	66	17-04_NSC-S_067_L.mp4	17859	9.9316	Analysis	6.5560	577.60	274.46	0	0	Sparidae	Pachymetopon	aeneum	34018	1	AD	Passing			
17-04_NSC-S_67	67	17-04_NSC-S_067_L.mp4	19077	10.6089	Analysis	7.2333	1028.04	306.53	0	0	Serranidae	Aulacocephalus	temminckii	33017	1	AD	Passing			
17-04_NSC-S_67	68	17-04_NSC-S_067_L.mp4	19193	10.6734	Analysis	7.2978	1188.49	408.71	0	0	Sparidae	Porcostoma	dentata	34026	1	AD	Passing			
17-04_NSC-S_67	69	17-04_NSC-S_067_L.mp4	19193	10.6734	Analysis	7.2978	980.50	449.11	0	0	Sparidae	Porcostoma	dentata	34026	1	AD	Passing			
17-04_NSC-S_67	70	17-04_NSC-S_067_L.mp4	19193	10.6734	Analysis	7.2978	919.89	434.85	0	0	Sparidae	Porcostoma	dentata	34026	1	AD	Passing			
17-04_NSC-S_67	71	17-04_NSC-S_067_L.mp4	19193	10.6734	Analysis	7.2978	899.68	484.75	0	0	Sparidae	Porcostoma	dentata	34026	1	AD	Passing			
17-04_NSC-S_67	72	17-04_NSC-S_067_L.mp4	19193	10.6734	Analysis	7.2978	811.74	444.36	0	0	Sparidae	Porcostoma	dentata	34026	1	AD	Passing			
17-04_NSC-S_67	73	17-04_NSC-S_067_L.mp4	19193	10.6734	Analysis	7.2978	891.36	413.47	0	0	Sparidae	Porcostoma	dentata	34026	1	AD	Passing			
17-04_NSC-S_67	74	17-04_NSC-S_067_L.mp4	19193	10.6734	Analysis	7.2978	785.59	399.21	0	0	Sparidae	Porcostoma	dentata	34026	1	AD	Passing			
17-04_NSC-S_67	75	17-04_NSC-S_067_L.mp4	19193	10.6734	Analysis	7.2978	779.65	355.25	0	0	Sparidae	Porcostoma	dentata	34026	1	AD	Passing			
17-04_NSC-S_67	76	17-04_NSC-S_067_L.mp4	19193	10.6734	Analysis	7.2978	743.99	355.25	0	0	Sparidae	Porcostoma	dentata	34026	1	AD	Passing			
17-04_NSC-S_67	77	17-04_NSC-S_067_L.mp4	19193	10.6734	Analysis	7.2978	723.79	405.15	0	0	Sparidae	Porcostoma	dentata	34026	1	AD	Passing			
17-04_NSC-S_67	78	17-04_NSC-S_067_L.mp4	19193	10.6734	Analysis	7.2978	741.62	430.10	0	0	Sparidae	Porcostoma	dentata	34026	1	AD	Passing			
17-04_NSC-S_67	79	17-04_NSC-S_067_L.mp4	19193	10.6734	Analysis	7.2978	672.68	396.83	0	0	Sparidae	Porcostoma	dentata	34026	1	AD	Passing			
17-04_NSC-S_67	80	17-04_NSC-S_067_L.mp4	19193	10.6734	Analysis	7.2978	593.05	349.31	0	0	Sparidae	Porcostoma	dentata	34026	1	AD	Feeding			
17-04_NSC-S_67	81	17-04_NSC-S_067_L.mp4	19193	10.6734	Analysis	7.2978	599.00	403.96	0	0	Sparidae	Porcostoma	dentata	34026	1	AD	Passing			
17-04_NSC-S_67	82	17-04_NSC-S_067_L.mp4	19193	10.6734	Analysis	7.2978	286.43	375.45	0	0	Sparidae	Porcostoma	dentata	34026	1	AD	Passing			
17-04_NSC-S_67	83	17-04_NSC-S_067_L.mp4	19193	10.6734	Analysis	7.2978	136.68	464.55	0	0	Sparidae	Porcostoma	dentata	34026	1	AD	Passing			
17-04_NSC-S_67	84	17-04_NSC-S_067_L.mp4	19193	10.6734	Analysis	7.2978	202.04	542.97	0	0	Sparidae	Porcostoma	dentata	34026	1	AD	Passing			
17-04_NSC-S_67	85	17-04_NSC-S_067_L.mp4	19193	10.6734	Analysis	7.2978	366.05	373.07	0	0	Sparidae	Porcostoma	dentata	34026	1	AD	Passing			
17-04_NSC-S_67	86	17-04_NSC-S_067_L.mp4	19193	10.6734	Analysis	7.2978	373.18	350.50	0	0	Sparidae	Porcostoma	dentata	34026	1	AD	Passing			
17-04_NSC-S_67	87	17-04_NSC-S_067_L.mp4	19193	10.6734	Analysis	7.2978	607.32	425.35	0	0	Sparidae	Porcostoma	dentata	34026	1	AD	Passing			
17-04_NSC-S_67	88	17-04_NSC-S_067_L.mp4	19193	10.6734	Analysis	7.2978	833.13	379.01	0	0	Sparidae	Porcostoma	dentata	34026	1	AD	Passing			
17-04_NSC-S_67	89	17-04_NSC-S_067_L.mp4	19193	10.6734	Analysis	7.2978	405.27	458.61	0	0	Sparidae	Porcostoma	dentata	34026	1	AD	Passing			
17-04_NSC-S_67	90	17-04_NSC-S_067_L.mp4	19193	10.6734	Analysis	7.2978	648.91	480.00	0	0	Sparidae	Porcostoma	dentata	34026	1	AD	Passing			
17-04_NSC-S_67	91	17-04_NSC-S_067_L.mp4	19193	10.6734	Analysis	7.2978	80.82	336.24	0	0	Sparidae	Porcostoma	dentata	34026	1	AD	Passing			
17-04_NSC-S_67	92	17-04_NSC-S_067_L.mp4	21084	11.7250	Analysis	8.3495	1033.98	406.34	0	0	Serranidae	Aulacocephalus	temminckii	33017	1	AD	Passing			
17-04_NSC-S_67	93	17-04_NSC-S_067_L.mp4	25109	13.9634	Analysis	10.5878	1108.86	163.96	0	0	Mullidae	Parupeneus	rubescens	86002	1	AD	Passing			
17-04_NSC-S_67	94	17-04_NSC-S_067_L.mp4	25109	13.9634	Analysis	10.5878	1259.80	250.69	0	0	Mullidae	Parupeneus	rubescens	86002	1	AD	Passing			
17-04_NSC-S_67	95	17-04_NSC-S_067_L.mp4	28986	16.1194	Analysis	12.7438	652.48	431.29	0	0	Dasyatidae	Dasyatis	chrysonota	8001	1	AD	Passing			
17-04_NSC-S_67	96	17-04_NSC-S_067_L.mp4	32934	18.3150	Analysis	14.9394	886.61	223.37	0	0	Sparidae	Chrysoblephus	puniceus	34011	1	AD	Passing			
17-04_NSC-S_67	97	17-04_NSC-S_067_L.mp4	32934	18.3150	Analysis	14.9394	755.88	310.10	0	0	Sparidae	Chrysoblephus	puniceus	34011	1	AD	Passing			
17-04_NSC-S_67	98	17-04_NSC-S_067_L.mp4	32934	18.3150	Analysis	14.9394	739.24	87.92	0	0	Sparidae	Chrysoblephus	puniceus	34011	1	AD	Passing			
17-04_NSC-S_67	99	17-04_NSC-S_067_L.mp4	32934	18.3150	Analysis	14.9394	552.65	223.37	0	0	Sparidae	Chrysoblephus	puniceus	34011	1	AD	Passing			
17-04_NSC-S_67	100	17-04_NSC-S_067_L.mp4	32934	18.3150	Analysis	14.9394	279.29	188.91	0	0	Sparidae	Chrysoblephus	puniceus	34011	1	AD	Passing			
17-04_NSC-S_67	101	17-04_NSC-S_067_L.mp4	33549	18.6570	Analysis	15.2814	928.21	504.95	0	0	Serranidae	Epinephelus	rivulatus	33006	1	AD	Passing			
17-04_NSC-S_67	102	17-04_NSC-S_067_L.mp4	34024	18.9211	Analysis	15.5455	936.53	128.32	0	0	Scombridae			31000	1	AD	Passing			
17-04_NSC-S_67	103	17-04_NSC-S_067_L.mp4	34692	19.2926	Analysis	15.9170	631.09	319.60	0	0	Sparidae	Chrysoblephus	puniceus	34011	1	AD	Passing			
17-04_NSC-S_67	104	17-04_NSC-S_067_L.mp4	34692	19.2926	Analysis	15.9170	537.20	185.35	0	0	Sparidae	Chrysoblephus	puniceus	34011	1	AD	Passing			
17-04_NSC-S_67	105	17-04_NSC-S_067_L.mp4	34692	19.2926	Analysis	15.9170	619.20	124.75	0	0	Sparidae	Chrysoblephus	puniceus	34011	1	AD	Passing			
17-04_NSC-S_67	106	17-04_NSC-S_067_L.mp4	34692	19.2926	Analysis	15.9170	350.60	210.30	0	0	Sparidae	Chrysoblephus	puniceus	34011	1	AD	Passing			
17-04_NSC-S_67	107	17-04_NSC-S_067_L.mp4	34692	19.2926	Analysis	15.9170	301.88	153.27	0	0	Sparidae	Chrysoblephus	puniceus	34011	1	AD	Passing			
17-04_NSC-S_67	108	17-04_NSC-S_067_L.mp4	34692	19.2926	Analysis	15.9170	192.53	375.45	0	0	Sparidae	Chrysoblephus	puniceus	34011	1	AD	Passing			
17-04_NSC-S_67	109	17-04_NSC-S_067_L.mp4	35290	19.6252	Analysis	16.2496	1146.89	275.64	0	0	Sparidae	Chrysoblephus	puniceus	34011	1	AD	Passing			
17-04_NSC-S_67	110	17-04_NSC-S_067_L.mp4	35290	19.6252	Analysis	16.2496	930.58	344.55	0	0	Sparidae	Chrysoblephus	puniceus	34011	1	AD	Passing			
17-04_NSC-S_67	111	17-04_NSC-S_067_L.mp4	35290	19.6252	Analysis	16.2496	798.66	297.03	0	0	Sparidae	Chrysoblephus	puniceus	34011	1	AD	Passing			
17-04_NSC-S_67	112	17-04_NSC-S_067_L.mp4	35290	19.6252	Analysis	16.2496	660.80	269.70	0	0	Sparidae	Chrysoblephus	puniceus	34011	1	AD	Feeding			
17-04_NSC-S_67	113	17-04_NSC-S_067_L.mp4	35290	19.6252	Analysis	16.2496	652.48	414.65	0	0	Sparidae	Chrysoblephus	puniceus	34011	1	AD	Passing			
17-04_NSC-S_67	114	17-04_NSC-S_067_L.mp4	35290	19.6252	Analysis	16.2496	58.24	297.03	0	0	Sparidae	Chrysoblephus	puniceus	34011	1	AD	Passing			
17-04_NSC-S_67	115	17-04_NSC-S_067_L.mp4	35290	19.6252	Analysis	16.2496	758.25	14.26	0	0	Sparidae	Chrysoblephus	puniceus	34011	1	AD	Passing			
17-04_NSC-S_67	116	17-04_NSC-S_067_L.mp4	35358	19.6630	Analysis	16.2874	288.80	621.39	0	0	Serranidae	Epinephelus	rivulatus	33006	1	AD	Passing			
17-04_NSC-S_67	117	17-04_NSC-S_067_L.mp4	35451	19.7147	Analysis	16.3391	1010.21	518.02	0	0	Serranidae	Epinephelus	rivulatus	33006	1	AD	Passing			
17-04_NSC-S_67	118	17-04_NSC-S_067_L.mp4	35451	19.7147	Analysis	16.3391	379.13	422.97	0	0	Serranidae	Epinephelus	rivulatus	33006	1	AD	Passing			
17-04_NSC-S_67	119	17-04_NSC-S_067_L.mp4	41230	22.9285	Analysis	19.5529	1100.54	316.04	0	0	Sparidae	Chrysoblephus	anglicus	34006	1	AD	Passing			
17-04_NSC-S_67	120	17-04_NSC-S_067_L.mp4	42350	23.5513	Analysis	20.1757	947.22	248.32	0	0	Sparidae	Chrysoblephus	anglicus	34006	1	AD	Passing			
17-04_NSC-S_67	121	17-04_NSC-S_067_L.mp4	46929	26.0977	Analysis	22.7221	975.75	14.26	0	0	Sparidae	Polyamblydon	germanum	34035	1	AD	Passing			
17-04_NSC-S_67	122	17-04_NSC-S_067_L.mp4	49330	27.4330	Analysis	24.0574	980.83	98.53	0	0	Scombridae	Sarda	orientalis	31010	1	AD	Passing			
17-04_NSC-S_67	123	17-04_NSC-S_067_L.mp4	50337	27.9930	Analysis	24.6174	581.17	263.76	0	0	Sparidae	Rhabdosargus			1	AD	Passing			
17-04_NSC-S_67	124	17-04_NSC-S_067_L.mp4	50422	28.0402	Analysis	24.6646	478.96	255.45	0	0	Labridae	Bodianus	bilunulatus	84003	1	AD	Passing			
17-04_NSC-S_67	125	17-04_NSC-S_067_L.mp4	58590	32.5825	Analysis	29.2070	850.96	441.98	0	0	Haemulidae	Plectorhinchus	chubbi	13001	1	AD	Passing			
17-04_NSC-S_67	126	17-04_NSC-S_067_L.mp4	59197	32.9201	Analysis	29.5445	415.97	369.50	0	0	Haemulidae	Plectorhinchus	chubbi	13001	1	AD	Passing			
17-04_NSC-S_67	127	17-04_NSC-S_067_L.mp4	62983	35.0255	Analysis	31.6500	553.83	373.07	0	0	Sparidae	Polysteganus	praeorbitalis	34024	1	AD	Passing			
17-04_NSC-S_67	128	17-04_NSC-S_067_L.mp4	62983	35.0255	Analysis	31.6500	690.51	240.00	0	0	Sparidae	Polysteganus	praeorbitalis	34024	1	AD	Passing			
17-04_NSC-S_67	129	17-04_NSC-S_067_L.mp4	66926	37.2183	Analysis	33.8427	701.21	390.89	0	0	Dasyatidae	Himantura			1	AD	Passing			
17-04_NSC-S_67	130	17-04_NSC-S_067_L.mp4	71784	39.9199	Analysis	36.5443	196.10	291.09	0	0	Sparidae	Cymatoceps	nasutus	34012	1	AD	Passing			
17-04_NSC-S_67	131	17-04_NSC-S_067_L.mp4	78232	43.5057	Analysis	40.1301	1179.64	227.37	0	0					1	AD	Passing			
17-04_NSC-S_67	132	17-04_NSC-S_067_L.mp4	109314	60.7907	Analysis	57.4151	918.70	291.09	0	0	Sparidae	Polysteganus	praeorbitalis	34024	1	J	Passing			
17-04_NSC-S_68	0	17-04_NSC-S_068_L.mp4	3829	2.1293	Analysis	0.0000	445.68	452.67	0	0										
17-04_NSC-S_68	1	17-04_NSC-S_068_L.mp4	5136	2.8562	Analysis	0.7268	458.76	350.50	0	0	Sparidae	Polysteganus	praeorbitalis	34024	1	AD	Passing			
17-04_NSC-S_68	2	17-04_NSC-S_068_L.mp4	5136	2.8562	Analysis	0.7268	509.86	186.53	0	0	Sparidae	Polysteganus	praeorbitalis	34024	1	AD	Passing			
17-04_NSC-S_68	3	17-04_NSC-S_068_L.mp4	5136	2.8562	Analysis	0.7268	1024.48	387.33	0	0	Sparidae	Polysteganus	praeorbitalis	34024	1	AD	Passing			
17-04_NSC-S_68	4	17-04_NSC-S_068_L.mp4	5307	2.9513	Analysis	0.8219	449.25	312.48	0	0	Sparidae	Porcostoma	dentata	34026	1	AD	Passing			
17-04_NSC-S_68	5	17-04_NSC-S_068_L.mp4	5329	2.9635	Analysis	0.8342	904.44	273.27	0	0	Sparidae	Polysteganus	praeorbitalis	34024	1	AD	Feeding			
17-04_NSC-S_68	6	17-04_NSC-S_068_L.mp4	5329	2.9635	Analysis	0.8342	532.44	220.99	0	0	Sparidae	Polysteganus	praeorbitalis	34024	1	AD	Passing			
17-04_NSC-S_68	7	17-04_NSC-S_068_L.mp4	5329	2.9635	Analysis	0.8342	83.19	329.11	0	0	Sparidae	Polysteganus	praeorbitalis	34024	1	AD	Passing			
17-04_NSC-S_68	8	17-04_NSC-S_068_L.mp4	5329	2.9635	Analysis	0.8342	1203.94	380.20	0	0	Sparidae	Polysteganus	praeorbitalis	34024	1	AD	Passing			
17-04_NSC-S_68	9	17-04_NSC-S_068_L.mp4	5551	3.0870	Analysis	0.9576	1247.91	497.82	0	0	Sparidae	Porcostoma	dentata	34026	1	AD	Passing			
17-04_NSC-S_68	10	17-04_NSC-S_068_L.mp4	5551	3.0870	Analysis	0.9576	449.25	335.05	0	0	Sparidae	Porcostoma	dentata	34026	1	AD	Passing			
17-04_NSC-S_68	11	17-04_NSC-S_068_L.mp4	5794	3.2221	Analysis	1.0928	1115.99	389.70	0	0	Sparidae	Porcostoma	dentata	34026	1	AD	Passing			
17-04_NSC-S_68	12	17-04_NSC-S_068_L.mp4	5794	3.2221	Analysis	1.0928	986.44	375.45	0	0	Sparidae	Porcostoma	dentata	34026	1	AD	Passing			
17-04_NSC-S_68	13	17-04_NSC-S_068_L.mp4	5794	3.2221	Analysis	1.0928	349.42	396.83	0	0	Sparidae	Porcostoma	dentata	34026	1	AD	Passing			
17-04_NSC-S_68	14	17-04_NSC-S_068_L.mp4	6364	3.5391	Analysis	1.4097	194.91	256.63	0	0	Sparidae	Chrysoblephus	anglicus	34006	1	AD	Passing			
17-04_NSC-S_68	15	17-04_NSC-S_068_L.mp4	6456	3.5903	Analysis	1.4609	1221.76	477.62	0	0	Sparidae	Porcostoma	dentata	34026	1	AD	Passing			
17-04_NSC-S_68	16	17-04_NSC-S_068_L.mp4	6456	3.5903	Analysis	1.4609	1025.66	406.34	0	0	Sparidae	Porcostoma	dentata	34026	1	AD	Passing			
17-04_NSC-S_68	17	17-04_NSC-S_068_L.mp4	6456	3.5903	Analysis	1.4609	1001.89	362.38	0	0	Sparidae	Porcostoma	dentata	34026	1	AD	Passing			
17-04_NSC-S_68	18	17-04_NSC-S_068_L.mp4	6456	3.5903	Analysis	1.4609	925.83	393.27	0	0	Sparidae	Porcostoma	dentata	34026	1	AD	Passing			
17-04_NSC-S_68	19	17-04_NSC-S_068_L.mp4	6456	3.5903	Analysis	1.4609	852.14	487.13	0	0	Sparidae	Porcostoma	dentata	34026	1	AD	Passing			
17-04_NSC-S_68	20	17-04_NSC-S_068_L.mp4	6456	3.5903	Analysis	1.4609	849.77	388.51	0	0	Sparidae	Porcostoma	dentata	34026	1	AD	Passing			
17-04_NSC-S_68	21	17-04_NSC-S_068_L.mp4	6678	3.7137	Analysis	1.5844	1014.97	534.65	0	0	Serranidae	Epinephelus	rivulatus	33006	1	AD	Passing			
17-04_NSC-S_68	22	17-04_NSC-S_068_L.mp4	7184	3.9951	Analysis	1.8658	771.33	510.89	0	0	Sparidae	Cheimerius	nufar	34005	1	AD	Passing			
17-04_NSC-S_68	23	17-04_NSC-S_068_L.mp4	7184	3.9951	Analysis	1.8658	578.79	387.33	0	0	Sparidae	Cheimerius	nufar	34005	1	AD	Feeding			
17-04_NSC-S_68	24	17-04_NSC-S_068_L.mp4	7184	3.9951	Analysis	1.8658	402.90	342.18	0	0	Sparidae	Cheimerius	nufar	34005	1	AD	Passing			
17-04_NSC-S_68	25	17-04_NSC-S_068_L.mp4	8323	4.6285	Analysis	2.4992	628.71	478.81	0	0	Triakidae	Mustelus	mustelus	37002	1	AD	Feeding			
17-04_NSC-S_68	26	17-04_NSC-S_068_L.mp4	8692	4.8337	Analysis	2.7044	787.97	316.04	0	0	Sparidae	Chrysoblephus	puniceus	34011	1	AD	Feeding			
17-04_NSC-S_68	27	17-04_NSC-S_068_L.mp4	12618	7.0170	Analysis	4.8877	309.01	396.83	0	0	Sparidae	Porcostoma	dentata	34026	1	AD	Passing			
17-04_NSC-S_68	28	17-04_NSC-S_068_L.mp4	12618	7.0170	Analysis	4.8877	414.78	335.05	0	0	Sparidae	Porcostoma	dentata	34026	1	AD	Passing			
17-04_NSC-S_68	29	17-04_NSC-S_068_L.mp4	12618	7.0170	Analysis	4.8877	357.73	345.74	0	0	Sparidae	Porcostoma	dentata	34026	1	AD	Passing			
17-04_NSC-S_68	30	17-04_NSC-S_068_L.mp4	12618	7.0170	Analysis	4.8877	395.77	295.84	0	0	Sparidae	Porcostoma	dentata	34026	1	AD	Passing			
17-04_NSC-S_68	31	17-04_NSC-S_068_L.mp4	12618	7.0170	Analysis	4.8877	581.17	488.32	0	0	Sparidae	Porcostoma	dentata	34026	1	AD	Passing			
17-04_NSC-S_68	32	17-04_NSC-S_068_L.mp4	12618	7.0170	Analysis	4.8877	634.65	485.94	0	0	Sparidae	Porcostoma	dentata	34026	1	AD	Passing			
17-04_NSC-S_68	33	17-04_NSC-S_068_L.mp4	12618	7.0170	Analysis	4.8877	830.75	455.05	0	0	Sparidae	Porcostoma	dentata	34026	1	AD	Passing			
17-04_NSC-S_68	34	17-04_NSC-S_068_L.mp4	12618	7.0170	Analysis	4.8877	631.09	411.09	0	0	Sparidae	Porcostoma	dentata	34026	1	AD	Passing			
17-04_NSC-S_68	35	17-04_NSC-S_068_L.mp4	14889	8.2799	Analysis	6.1506	243.64	318.42	0	0	Echeneidae	Echeneis	naucrates	80001	1	AD	Passing			
17-04_NSC-S_68	36	17-04_NSC-S_068_L.mp4	15255	8.4835	Analysis	6.3541	430.23	477.62	0	0	Sparidae	Porcostoma	dentata	34026	1	AD	Passing			
17-04_NSC-S_68	37	17-04_NSC-S_068_L.mp4	15255	8.4835	Analysis	6.3541	527.69	466.93	0	0	Sparidae	Porcostoma	dentata	34026	1	AD	Passing			
17-04_NSC-S_68	38	17-04_NSC-S_068_L.mp4	15255	8.4835	Analysis	6.3541	606.13	482.38	0	0	Sparidae	Porcostoma	dentata	34026	1	AD	Passing			
17-04_NSC-S_68	39	17-04_NSC-S_068_L.mp4	15255	8.4835	Analysis	6.3541	633.46	450.30	0	0	Sparidae	Porcostoma	dentata	34026	1	AD	Passing			
17-04_NSC-S_68	40	17-04_NSC-S_068_L.mp4	15255	8.4835	Analysis	6.3541	697.64	438.42	0	0	Sparidae	Porcostoma	dentata	34026	1	AD	Passing			
17-04_NSC-S_68	41	17-04_NSC-S_068_L.mp4	15255	8.4835	Analysis	6.3541	721.41	382.57	0	0	Sparidae	Porcostoma	dentata	34026	1	AD	Feeding			
17-04_NSC-S_68	42	17-04_NSC-S_068_L.mp4	15255	8.4835	Analysis	6.3541	853.33	396.83	0	0	Sparidae	Porcostoma	dentata	34026	1	AD	Passing			
17-04_NSC-S_68	43	17-04_NSC-S_068_L.mp4	15255	8.4835	Analysis	6.3541	899.68	355.25	0	0	Sparidae	Porcostoma	dentata	34026	1	AD	Passing			
17-04_NSC-S_68	44	17-04_NSC-S_068_L.mp4	15255	8.4835	Analysis	6.3541	968.62	350.50	0	0	Sparidae	Porcostoma	dentata	34026	1	AD	Passing			
17-04_NSC-S_68	45	17-04_NSC-S_068_L.mp4	15255	8.4835	Analysis	6.3541	1032.79	329.11	0	0	Sparidae	Porcostoma	dentata	34026	1	AD	Passing			
17-04_NSC-S_68	46	17-04_NSC-S_068_L.mp4	15255	8.4835	Analysis	6.3541	795.10	409.90	0	0	Sparidae	Porcostoma	dentata	34026	1	AD	Passing			
17-04_NSC-S_68	47	17-04_NSC-S_068_L.mp4	22624	12.5815	Analysis	10.4521	225.81	147.33	0	0	Lethrinidae	Lethrinus			1	AD	Passing			
17-04_NSC-S_68	48	17-04_NSC-S_068_L.mp4	25901	14.4038	Analysis	12.2745	439.74	362.38	0	0	Lethrinidae	Lethrinus			1	AD	Passing			
17-04_NSC-S_68	49	17-04_NSC-S_068_L.mp4	31555	17.5481	Analysis	15.4187	667.93	345.74	0	0	Triakidae	Mustelus	mustelus	37002	1	AD	Passing			
17-04_NSC-S_68	50	17-04_NSC-S_068_L.mp4	31827	17.6993	Analysis	15.5700	601.37	360.00	0	0	Triakidae	Mustelus	mustelus	37002	1	AD	Passing			
17-04_NSC-S_68	51	17-04_NSC-S_068_L.mp4	31827	17.6993	Analysis	15.5700	826.00	337.43	0	0	Triakidae	Mustelus	mustelus	37002	1	AD	Passing			
